Booking_ID,room_type_reserved,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests
INN15555,Room_Type 1,Online,0,0,0,0
INN15556,Room_Type 1,Corporate,0,0,0,0
INN15557,Room_Type 1,Offline,0,0,0,0
INN15558,Room_Type 1,Online,0,0,0,0
INN15559,Room_Type 1,Online,0,0,0,1
INN15560,Room_Type 1,Offline,0,0,0,0
INN15561,Room_Type 1,Online,0,0,0,1
INN15562,Room_Type 1,Corporate,1,2,21,1
INN15563,Room_Type 4,Online,0,0,0,1
INN15564,Room_Type 1,Corporate,0,0,0,0
INN15565,Room_Type 4,Online,0,0,0,0
INN15566,Room_Type 4,Online,0,0,0,2
INN15567,Room_Type 1,Corporate,0,0,0,0
INN15568,Room_Type 4,Online,0,0,0,1
INN15569,Room_Type 1,Online,0,0,0,1
INN15570,Room_Type 1,Offline,0,0,0,1
INN15571,Room_Type 1,Offline,0,0,0,0
INN15572,Room_Type 1,Online,0,0,0,2
INN15573,Room_Type 1,Offline,0,0,0,0
INN15574,Room_Type 1,Offline,0,0,0,0
INN15575,Room_Type 1,Offline,0,0,0,0
INN15576,Room_Type 1,Online,0,0,0,2
INN15577,Room_Type 4,Online,0,0,0,1
INN15578,Room_Type 4,Online,0,0,0,0
INN15579,Room_Type 1,Online,0,0,0,1
INN15580,Room_Type 1,Offline,0,0,0,0
INN15581,Room_Type 1,Offline,0,0,0,0
INN15582,Room_Type 1,Online,0,0,0,1
INN15583,Room_Type 1,Offline,0,0,0,1
INN15584,Room_Type 1,Online,0,0,0,0
INN15585,Room_Type 1,Online,0,0,0,0
INN15586,Room_Type 1,Online,0,0,0,0
INN15587,Room_Type 1,Online,0,0,0,1
INN15588,Room_Type 1,Online,1,0,1,2
INN15589,Room_Type 1,Online,0,0,0,1
INN15590,Room_Type 1,Corporate,0,0,0,0
INN15591,Room_Type 1,Offline,0,0,0,0
INN15592,Room_Type 1,Offline,0,0,0,0
INN15593,Room_Type 1,Offline,0,0,0,0
INN15594,Room_Type 6,Online,0,0,0,1
INN15595,Room_Type 1,Corporate,0,0,0,0
INN15596,Room_Type 1,Online,0,0,0,3
INN15597,Room_Type 1,Offline,0,0,0,0
INN15598,Room_Type 1,Offline,0,0,0,1
INN15599,Room_Type 7,Online,0,0,0,0
INN15600,Room_Type 4,Corporate,0,0,0,0
INN15601,Room_Type 1,Offline,0,0,0,0
INN15602,Room_Type 1,Online,0,0,0,2
INN15603,Room_Type 4,Online,0,0,0,1
INN15604,Room_Type 4,Online,0,0,0,2
INN15605,Room_Type 1,Online,0,0,0,1
INN15606,Room_Type 1,Online,0,0,0,0
INN15607,Room_Type 1,Online,0,0,0,2
INN15608,Room_Type 4,Online,0,0,0,1
INN15609,Room_Type 1,Online,0,0,0,1
INN15610,Room_Type 1,Offline,0,0,0,1
INN15611,Room_Type 1,Online,0,0,0,2
INN15612,Room_Type 1,Online,0,0,0,0
INN15613,Room_Type 1,Online,0,0,0,1
INN15614,Room_Type 4,Online,0,0,0,0
INN15615,Room_Type 1,Offline,0,0,0,0
INN15616,Room_Type 1,Offline,0,0,0,0
INN15617,Room_Type 1,Online,0,0,0,0
INN15618,Room_Type 4,Online,0,0,0,1
INN15619,Room_Type 1,Online,0,0,0,1
INN15620,Room_Type 4,Online,0,0,0,1
INN15621,Room_Type 1,Offline,0,0,0,0
INN15622,Room_Type 1,Online,0,0,0,1
INN15623,Room_Type 1,Offline,0,0,0,0
INN15624,Room_Type 1,Online,0,0,0,0
INN15625,Room_Type 6,Online,0,0,0,0
INN15626,Room_Type 1,Online,0,0,0,1
INN15627,Room_Type 1,Corporate,0,0,0,0
INN15628,Room_Type 1,Online,0,0,0,0
INN15629,Room_Type 1,Offline,0,0,0,0
INN15630,Room_Type 1,Offline,0,0,0,0
INN15631,Room_Type 4,Online,0,0,0,1
INN15632,Room_Type 1,Offline,0,0,0,0
INN15633,Room_Type 1,Offline,0,0,0,0
INN15634,Room_Type 1,Online,0,0,0,2
INN15635,Room_Type 4,Online,0,0,0,1
INN15636,Room_Type 1,Online,0,0,0,3
INN15637,Room_Type 1,Online,0,0,0,1
INN15638,Room_Type 1,Offline,0,0,0,0
INN15639,Room_Type 1,Online,0,0,0,1
INN15640,Room_Type 4,Online,0,0,0,2
INN15641,Room_Type 1,Online,0,0,0,0
INN15642,Room_Type 1,Offline,0,0,0,0
INN15643,Room_Type 1,Online,0,0,0,0
INN15644,Room_Type 2,Online,0,0,0,1
INN15645,Room_Type 4,Online,0,0,0,0
INN15646,Room_Type 1,Online,0,0,0,0
INN15647,Room_Type 1,Offline,0,0,0,1
INN15648,Room_Type 4,Online,0,0,0,0
INN15649,Room_Type 1,Online,0,0,0,1
INN15650,Room_Type 1,Offline,0,0,0,0
INN15651,Room_Type 1,Online,0,0,0,0
INN15652,Room_Type 4,Online,0,0,0,2
INN15653,Room_Type 1,Offline,0,0,0,0
INN15654,Room_Type 1,Offline,0,0,0,1
INN15655,Room_Type 1,Online,0,0,0,2
INN15656,Room_Type 1,Offline,0,0,0,0
INN15657,Room_Type 1,Online,0,0,0,2
INN15658,Room_Type 1,Online,0,0,0,1
INN15659,Room_Type 1,Online,0,0,0,1
INN15660,Room_Type 1,Online,0,0,0,0
INN15661,Room_Type 1,Online,0,0,0,0
INN15662,Room_Type 1,Online,0,0,0,0
INN15663,Room_Type 1,Online,0,0,0,0
INN15664,Room_Type 1,Online,0,0,0,0
INN15665,Room_Type 1,Online,0,0,0,0
INN15666,Room_Type 1,Offline,0,0,0,1
INN15667,Room_Type 1,Online,0,0,0,1
INN15668,Room_Type 1,Offline,0,0,0,0
INN15669,Room_Type 1,Online,0,0,0,0
INN15670,Room_Type 1,Online,0,0,0,1
INN15671,Room_Type 1,Online,0,0,0,0
INN15672,Room_Type 1,Online,0,0,0,0
INN15673,Room_Type 1,Offline,0,0,0,0
INN15674,Room_Type 4,Online,0,0,0,1
INN15675,Room_Type 4,Online,0,0,0,0
INN15676,Room_Type 1,Online,0,0,0,1
INN15677,Room_Type 1,Offline,0,0,0,0
INN15678,Room_Type 1,Online,0,0,0,1
INN15679,Room_Type 4,Online,0,0,0,0
INN15680,Room_Type 1,Offline,0,0,0,0
INN15681,Room_Type 1,Offline,0,0,0,0
INN15682,Room_Type 1,Offline,0,0,0,1
INN15683,Room_Type 4,Online,0,0,0,0
INN15684,Room_Type 1,Online,0,0,0,1
INN15685,Room_Type 1,Online,0,0,0,0
INN15686,Room_Type 1,Corporate,1,0,1,0
INN15687,Room_Type 1,Offline,0,0,0,0
INN15688,Room_Type 4,Online,0,0,0,0
INN15689,Room_Type 4,Online,0,0,0,0
INN15690,Room_Type 1,Online,0,0,0,1
INN15691,Room_Type 1,Aviation,0,0,0,0
INN15692,Room_Type 1,Offline,0,0,0,0
INN15693,Room_Type 1,Offline,0,0,0,0
INN15694,Room_Type 1,Online,0,0,0,1
INN15695,Room_Type 1,Offline,0,0,0,0
INN15696,Room_Type 1,Offline,0,0,0,1
INN15697,Room_Type 1,Online,0,0,0,0
INN15698,Room_Type 1,Online,0,0,0,0
INN15699,Room_Type 1,Offline,0,0,0,1
INN15700,Room_Type 1,Online,0,0,0,0
INN15701,Room_Type 1,Corporate,0,0,0,0
INN15702,Room_Type 1,Online,0,0,0,0
INN15703,Room_Type 1,Offline,0,0,0,0
INN15704,Room_Type 1,Online,0,0,0,0
INN15705,Room_Type 1,Online,0,0,0,0
INN15706,Room_Type 1,Offline,0,0,0,0
INN15707,Room_Type 1,Online,0,0,0,0
INN15708,Room_Type 1,Offline,0,0,0,0
INN15709,Room_Type 1,Online,0,0,0,1
INN15710,Room_Type 1,Online,0,0,0,3
INN15711,Room_Type 1,Online,0,0,0,0
INN15712,Room_Type 1,Offline,0,0,0,0
INN15713,Room_Type 4,Offline,0,0,0,0
INN15714,Room_Type 1,Offline,0,0,0,0
INN15715,Room_Type 1,Online,0,0,0,1
INN15716,Room_Type 1,Offline,0,0,0,1
INN15717,Room_Type 4,Online,0,0,0,0
INN15718,Room_Type 1,Online,0,0,0,1
INN15719,Room_Type 1,Online,0,0,0,1
INN15720,Room_Type 6,Online,0,0,0,1
INN15721,Room_Type 1,Online,0,0,0,0
INN15722,Room_Type 1,Online,0,0,0,0
INN15723,Room_Type 1,Online,0,0,0,2
INN15724,Room_Type 1,Online,0,0,0,1
INN15725,Room_Type 4,Online,0,0,0,2
INN15726,Room_Type 1,Online,0,0,0,0
INN15727,Room_Type 1,Online,0,0,0,1
INN15728,Room_Type 1,Online,0,0,0,0
INN15729,Room_Type 1,Online,0,0,0,0
INN15730,Room_Type 1,Online,0,0,0,1
INN15731,Room_Type 1,Online,0,0,0,0
INN15732,Room_Type 4,Online,0,0,0,1
INN15733,Room_Type 1,Offline,0,0,0,0
INN15734,Room_Type 1,Corporate,0,0,0,1
INN15735,Room_Type 1,Online,0,0,0,2
INN15736,Room_Type 1,Online,0,0,0,0
INN15737,Room_Type 1,Online,0,0,0,0
INN15738,Room_Type 1,Online,0,0,0,0
INN15739,Room_Type 1,Offline,0,0,0,0
INN15740,Room_Type 1,Online,0,0,0,0
INN15741,Room_Type 1,Online,0,0,0,1
INN15742,Room_Type 1,Offline,0,0,0,0
INN15743,Room_Type 4,Offline,0,0,0,0
INN15744,Room_Type 1,Online,0,0,0,0
INN15745,Room_Type 1,Corporate,0,0,0,0
INN15746,Room_Type 1,Online,0,0,0,1
INN15747,Room_Type 1,Online,0,0,0,1
INN15748,Room_Type 1,Online,0,0,0,0
INN15749,Room_Type 1,Online,0,0,0,1
INN15750,Room_Type 4,Online,0,0,0,1
INN15751,Room_Type 1,Offline,0,0,0,0
INN15752,Room_Type 1,Online,0,0,0,2
INN15753,Room_Type 1,Corporate,1,0,2,0
INN15754,Room_Type 1,Online,0,0,0,0
INN15755,Room_Type 1,Online,0,0,0,0
INN15756,Room_Type 4,Online,0,0,0,2
INN15757,Room_Type 1,Offline,0,0,0,0
INN15758,Room_Type 1,Online,0,0,0,0
INN15759,Room_Type 1,Offline,0,0,0,1
INN15760,Room_Type 1,Offline,0,0,0,0
INN15761,Room_Type 1,Offline,0,0,0,0
INN15762,Room_Type 1,Online,0,0,0,1
INN15763,Room_Type 1,Online,0,0,0,2
INN15764,Room_Type 1,Online,0,0,0,2
INN15765,Room_Type 1,Online,0,0,0,2
INN15766,Room_Type 1,Online,0,0,0,0
INN15767,Room_Type 4,Online,0,0,0,1
INN15768,Room_Type 4,Online,0,0,0,2
INN15769,Room_Type 1,Online,0,0,0,2
INN15770,Room_Type 1,Offline,0,0,0,0
INN15771,Room_Type 4,Offline,0,0,0,0
INN15772,Room_Type 1,Offline,0,0,0,0
INN15773,Room_Type 2,Online,0,0,0,3
INN15774,Room_Type 1,Offline,1,1,0,0
INN15775,Room_Type 1,Offline,0,0,0,0
INN15776,Room_Type 4,Offline,0,0,0,0
INN15777,Room_Type 1,Online,0,0,0,0
INN15778,Room_Type 1,Online,0,0,0,1
INN15779,Room_Type 1,Offline,0,0,0,0
INN15780,Room_Type 1,Offline,0,0,0,0
INN15781,Room_Type 1,Online,0,0,0,0
INN15782,Room_Type 6,Online,0,0,0,0
INN15783,Room_Type 1,Corporate,1,0,5,0
INN15784,Room_Type 4,Online,0,0,0,1
INN15785,Room_Type 1,Offline,0,0,0,0
INN15786,Room_Type 1,Online,0,0,0,1
INN15787,Room_Type 1,Online,0,0,0,0
INN15788,Room_Type 1,Offline,0,0,0,0
INN15789,Room_Type 1,Online,0,0,0,0
INN15790,Room_Type 4,Offline,0,0,0,2
INN15791,Room_Type 1,Corporate,1,0,1,1
INN15792,Room_Type 4,Corporate,1,0,3,1
INN15793,Room_Type 1,Offline,0,0,0,0
INN15794,Room_Type 1,Offline,0,0,0,1
INN15795,Room_Type 1,Offline,0,0,0,0
INN15796,Room_Type 5,Online,0,0,0,0
INN15797,Room_Type 4,Online,0,0,0,0
INN15798,Room_Type 1,Offline,0,0,0,0
INN15799,Room_Type 1,Corporate,1,0,13,1
INN15800,Room_Type 1,Offline,0,0,0,0
INN15801,Room_Type 1,Online,0,0,0,0
INN15802,Room_Type 1,Offline,0,0,0,0
INN15803,Room_Type 1,Corporate,1,0,8,1
INN15804,Room_Type 1,Online,0,0,0,1
INN15805,Room_Type 4,Online,0,0,0,0
INN15806,Room_Type 4,Online,0,0,0,1
INN15807,Room_Type 1,Online,0,0,0,0
INN15808,Room_Type 1,Online,0,0,0,0
INN15809,Room_Type 1,Online,0,0,0,1
INN15810,Room_Type 1,Offline,0,0,0,0
INN15811,Room_Type 1,Corporate,1,0,2,0
INN15812,Room_Type 4,Online,0,0,0,2
INN15813,Room_Type 1,Offline,0,0,0,0
INN15814,Room_Type 1,Offline,0,0,0,1
INN15815,Room_Type 1,Offline,0,0,0,0
INN15816,Room_Type 1,Offline,0,0,0,1
INN15817,Room_Type 4,Online,0,0,0,1
INN15818,Room_Type 1,Online,0,0,0,0
INN15819,Room_Type 1,Online,0,0,0,2
INN15820,Room_Type 4,Online,0,0,0,2
INN15821,Room_Type 1,Online,0,0,0,1
INN15822,Room_Type 1,Online,0,0,0,0
INN15823,Room_Type 1,Online,0,0,0,1
INN15824,Room_Type 4,Online,0,0,0,1
INN15825,Room_Type 1,Online,0,0,0,0
INN15826,Room_Type 4,Online,0,0,0,0
INN15827,Room_Type 4,Online,0,0,0,0
INN15828,Room_Type 1,Online,0,0,0,0
INN15829,Room_Type 1,Online,0,0,0,1
INN15830,Room_Type 1,Online,0,0,0,2
INN15831,Room_Type 1,Online,0,0,0,3
INN15832,Room_Type 1,Online,0,0,0,1
INN15833,Room_Type 1,Online,0,0,0,2
INN15834,Room_Type 1,Corporate,0,0,0,1
INN15835,Room_Type 1,Corporate,0,0,0,0
INN15836,Room_Type 1,Offline,0,0,0,0
INN15837,Room_Type 1,Online,0,0,0,1
INN15838,Room_Type 1,Online,0,0,0,1
INN15839,Room_Type 4,Online,0,0,0,1
INN15840,Room_Type 1,Online,0,0,0,0
INN15841,Room_Type 4,Online,0,0,0,1
INN15842,Room_Type 1,Online,0,0,0,1
INN15843,Room_Type 1,Offline,0,0,0,1
INN15844,Room_Type 1,Online,0,0,0,1
INN15845,Room_Type 1,Online,0,0,0,0
INN15846,Room_Type 1,Corporate,1,1,6,1
INN15847,Room_Type 1,Online,0,0,0,0
INN15848,Room_Type 1,Online,0,0,0,0
INN15849,Room_Type 1,Online,0,0,0,1
INN15850,Room_Type 1,Offline,0,0,0,0
INN15851,Room_Type 1,Online,0,0,0,1
INN15852,Room_Type 1,Offline,0,0,0,0
INN15853,Room_Type 1,Online,0,0,0,1
INN15854,Room_Type 1,Online,0,0,0,2
INN15855,Room_Type 1,Offline,0,0,0,0
INN15856,Room_Type 1,Online,0,0,0,2
INN15857,Room_Type 4,Offline,0,0,0,1
INN15858,Room_Type 1,Online,0,0,0,0
INN15859,Room_Type 4,Online,0,0,0,2
INN15860,Room_Type 1,Online,0,0,0,1
INN15861,Room_Type 4,Online,0,0,0,1
INN15862,Room_Type 4,Online,0,0,0,1
INN15863,Room_Type 1,Online,0,0,0,1
INN15864,Room_Type 1,Online,0,0,0,0
INN15865,Room_Type 1,Online,0,0,0,0
INN15866,Room_Type 1,Corporate,1,3,20,0
INN15867,Room_Type 1,Online,0,0,0,2
INN15868,Room_Type 7,Online,0,0,0,1
INN15869,Room_Type 1,Offline,0,0,0,0
INN15870,Room_Type 4,Online,0,0,0,2
INN15871,Room_Type 1,Offline,0,0,0,0
INN15872,Room_Type 1,Corporate,0,0,0,0
INN15873,Room_Type 1,Offline,0,0,0,1
INN15874,Room_Type 1,Online,0,0,0,1
INN15875,Room_Type 1,Offline,0,0,0,1
INN15876,Room_Type 1,Online,0,0,0,3
INN15877,Room_Type 1,Offline,0,0,0,0
INN15878,Room_Type 1,Online,0,0,0,2
INN15879,Room_Type 4,Online,0,0,0,0
INN15880,Room_Type 1,Online,0,0,0,0
INN15881,Room_Type 1,Online,0,0,0,1
INN15882,Room_Type 1,Online,0,0,0,2
INN15883,Room_Type 1,Online,0,0,0,1
INN15884,Room_Type 1,Offline,0,0,0,0
INN15885,Room_Type 4,Online,0,0,0,0
INN15886,Room_Type 1,Online,0,0,0,0
INN15887,Room_Type 1,Offline,0,0,0,0
INN15888,Room_Type 4,Online,0,0,0,2
INN15889,Room_Type 1,Online,0,0,0,1
INN15890,Room_Type 1,Online,0,0,0,1
INN15891,Room_Type 1,Online,0,0,0,0
INN15892,Room_Type 1,Offline,0,0,0,0
INN15893,Room_Type 1,Corporate,1,0,9,1
INN15894,Room_Type 1,Offline,0,0,0,1
INN15895,Room_Type 4,Online,0,0,0,1
INN15896,Room_Type 4,Offline,0,0,0,1
INN15897,Room_Type 1,Offline,0,0,0,0
INN15898,Room_Type 1,Offline,0,0,0,0
INN15899,Room_Type 1,Online,0,0,0,0
INN15900,Room_Type 1,Offline,0,0,0,0
INN15901,Room_Type 1,Offline,0,0,0,0
INN15902,Room_Type 1,Online,0,0,0,1
INN15903,Room_Type 1,Online,0,0,0,1
INN15904,Room_Type 1,Online,0,0,0,1
INN15905,Room_Type 1,Online,0,0,0,2
INN15906,Room_Type 1,Offline,0,0,0,1
INN15907,Room_Type 1,Offline,0,0,0,1
INN15908,Room_Type 1,Offline,0,0,0,0
INN15909,Room_Type 1,Offline,0,0,0,0
INN15910,Room_Type 1,Online,0,0,0,1
INN15911,Room_Type 1,Offline,0,0,0,0
INN15912,Room_Type 6,Online,0,0,0,0
INN15913,Room_Type 1,Offline,0,0,0,0
INN15914,Room_Type 6,Online,0,0,0,0
INN15915,Room_Type 1,Online,0,0,0,1
INN15916,Room_Type 1,Online,0,0,0,0
INN15917,Room_Type 1,Online,0,0,0,0
INN15918,Room_Type 1,Offline,0,0,0,0
INN15919,Room_Type 1,Offline,0,0,0,0
INN15920,Room_Type 1,Online,0,0,0,0
INN15921,Room_Type 1,Offline,0,0,0,1
INN15922,Room_Type 1,Online,0,0,0,3
INN15923,Room_Type 1,Online,0,0,0,1
INN15924,Room_Type 1,Online,0,0,0,1
INN15925,Room_Type 4,Online,0,0,0,0
INN15926,Room_Type 1,Offline,0,0,0,0
INN15927,Room_Type 1,Offline,0,0,0,1
INN15928,Room_Type 1,Offline,0,0,0,0
INN15929,Room_Type 1,Online,0,0,0,1
INN15930,Room_Type 6,Online,0,0,0,2
INN15931,Room_Type 1,Online,0,0,0,0
INN15932,Room_Type 1,Online,0,0,0,1
INN15933,Room_Type 1,Offline,0,0,0,0
INN15934,Room_Type 1,Offline,0,0,0,0
INN15935,Room_Type 1,Offline,0,0,0,0
INN15936,Room_Type 1,Online,0,0,0,0
INN15937,Room_Type 1,Corporate,0,0,0,0
INN15938,Room_Type 1,Offline,0,0,0,0
INN15939,Room_Type 4,Online,0,0,0,0
INN15940,Room_Type 1,Offline,0,0,0,0
INN15941,Room_Type 1,Offline,0,0,0,1
INN15942,Room_Type 1,Online,0,0,0,1
INN15943,Room_Type 1,Online,0,0,0,0
INN15944,Room_Type 1,Online,0,0,0,1
INN15945,Room_Type 1,Offline,0,0,0,0
INN15946,Room_Type 6,Online,0,0,0,0
INN15947,Room_Type 1,Online,0,0,0,1
INN15948,Room_Type 1,Offline,0,0,0,1
INN15949,Room_Type 6,Online,0,0,0,1
INN15950,Room_Type 1,Offline,0,0,0,0
INN15951,Room_Type 1,Online,0,0,0,0
INN15952,Room_Type 1,Online,0,0,0,2
INN15953,Room_Type 4,Online,0,0,0,1
INN15954,Room_Type 1,Online,0,0,0,1
INN15955,Room_Type 1,Online,0,0,0,1
INN15956,Room_Type 4,Online,0,0,0,2
INN15957,Room_Type 1,Online,0,0,0,1
INN15958,Room_Type 4,Online,0,0,0,1
INN15959,Room_Type 1,Online,0,0,0,2
INN15960,Room_Type 1,Online,0,0,0,0
INN15961,Room_Type 1,Corporate,1,0,4,1
INN15962,Room_Type 1,Online,0,0,0,3
INN15963,Room_Type 1,Offline,0,0,0,1
INN15964,Room_Type 1,Online,0,0,0,1
INN15965,Room_Type 1,Online,0,0,0,1
INN15966,Room_Type 1,Online,0,0,0,2
INN15967,Room_Type 1,Online,0,0,0,0
INN15968,Room_Type 1,Offline,0,0,0,0
INN15969,Room_Type 4,Online,0,0,0,1
INN15970,Room_Type 1,Offline,0,0,0,0
INN15971,Room_Type 1,Offline,0,0,0,0
INN15972,Room_Type 1,Corporate,0,0,0,0
INN15973,Room_Type 1,Offline,0,0,0,0
INN15974,Room_Type 1,Offline,0,0,0,0
INN15975,Room_Type 1,Online,0,0,0,1
INN15976,Room_Type 1,Offline,0,0,0,0
INN15977,Room_Type 1,Offline,0,0,0,0
INN15978,Room_Type 4,Online,0,0,0,1
INN15979,Room_Type 1,Online,0,0,0,1
INN15980,Room_Type 1,Online,0,0,0,0
INN15981,Room_Type 4,Online,0,0,0,1
INN15982,Room_Type 4,Online,0,0,0,1
INN15983,Room_Type 1,Offline,0,0,0,0
INN15984,Room_Type 1,Offline,0,0,0,0
INN15985,Room_Type 1,Offline,0,0,0,0
INN15986,Room_Type 1,Offline,0,0,0,1
INN15987,Room_Type 1,Online,0,0,0,2
INN15988,Room_Type 1,Offline,0,0,0,0
INN15989,Room_Type 1,Offline,0,0,0,0
INN15990,Room_Type 1,Online,0,0,0,2
INN15991,Room_Type 1,Offline,0,0,0,0
INN15992,Room_Type 1,Online,0,0,0,1
INN15993,Room_Type 1,Online,0,0,0,1
INN15994,Room_Type 1,Online,0,0,0,2
INN15995,Room_Type 1,Online,0,0,0,0
INN15996,Room_Type 1,Offline,0,0,0,0
INN15997,Room_Type 1,Offline,0,0,0,0
INN15998,Room_Type 1,Online,0,0,0,2
INN15999,Room_Type 4,Online,0,0,0,0
INN16000,Room_Type 1,Online,0,0,0,2
INN16001,Room_Type 1,Offline,0,0,0,0
INN16002,Room_Type 1,Offline,0,0,0,0
INN16003,Room_Type 1,Offline,0,0,0,0
INN16004,Room_Type 1,Offline,0,0,0,0
INN16005,Room_Type 1,Online,0,0,0,0
INN16006,Room_Type 4,Online,0,0,0,1
INN16007,Room_Type 1,Offline,0,0,0,0
INN16008,Room_Type 4,Online,0,0,0,0
INN16009,Room_Type 1,Corporate,0,0,0,0
INN16010,Room_Type 1,Offline,0,0,0,0
INN16011,Room_Type 1,Online,0,0,0,0
INN16012,Room_Type 1,Online,0,0,0,1
INN16013,Room_Type 1,Online,0,0,0,0
INN16014,Room_Type 1,Corporate,0,0,0,0
INN16015,Room_Type 1,Online,0,0,0,1
INN16016,Room_Type 4,Online,0,0,0,1
INN16017,Room_Type 1,Offline,0,0,0,0
INN16018,Room_Type 1,Online,0,0,0,2
INN16019,Room_Type 4,Online,0,0,0,0
INN16020,Room_Type 1,Online,0,0,0,0
INN16021,Room_Type 1,Corporate,1,0,1,0
INN16022,Room_Type 4,Online,0,0,0,0
INN16023,Room_Type 1,Corporate,1,0,8,0
INN16024,Room_Type 1,Online,0,0,0,1
INN16025,Room_Type 5,Online,0,0,0,0
INN16026,Room_Type 1,Online,0,0,0,2
INN16027,Room_Type 4,Online,0,0,0,1
INN16028,Room_Type 2,Online,0,0,0,0
INN16029,Room_Type 1,Offline,0,0,0,0
INN16030,Room_Type 1,Online,0,0,0,0
INN16031,Room_Type 2,Complementary,0,0,0,0
INN16032,Room_Type 1,Online,0,0,0,2
INN16033,Room_Type 1,Offline,0,0,0,0
INN16034,Room_Type 1,Online,0,0,0,0
INN16035,Room_Type 1,Online,0,0,0,1
INN16036,Room_Type 4,Online,0,0,0,1
INN16037,Room_Type 1,Corporate,0,0,0,0
INN16038,Room_Type 1,Online,0,0,0,1
INN16039,Room_Type 1,Offline,0,0,0,0
INN16040,Room_Type 1,Online,0,0,0,0
INN16041,Room_Type 1,Online,0,0,0,0
INN16042,Room_Type 1,Online,0,0,0,0
INN16043,Room_Type 1,Offline,0,0,0,0
INN16044,Room_Type 1,Online,0,0,0,2
INN16045,Room_Type 1,Online,0,0,0,1
INN16046,Room_Type 1,Online,0,0,0,2
INN16047,Room_Type 1,Offline,0,0,0,0
INN16048,Room_Type 1,Online,0,0,0,1
INN16049,Room_Type 1,Offline,0,0,0,1
INN16050,Room_Type 1,Offline,0,0,0,0
INN16051,Room_Type 1,Offline,0,0,0,0
INN16052,Room_Type 1,Online,0,0,0,2
INN16053,Room_Type 4,Aviation,1,0,5,0
INN16054,Room_Type 4,Online,0,0,0,1
INN16055,Room_Type 1,Offline,0,0,0,0
INN16056,Room_Type 4,Online,0,0,0,1
INN16057,Room_Type 1,Online,0,0,0,0
INN16058,Room_Type 1,Online,0,0,0,0
INN16059,Room_Type 4,Online,0,0,0,1
INN16060,Room_Type 1,Offline,0,0,0,0
INN16061,Room_Type 1,Online,0,0,0,1
INN16062,Room_Type 4,Online,0,0,0,1
INN16063,Room_Type 1,Offline,0,0,0,0
INN16064,Room_Type 6,Online,0,0,0,2
INN16065,Room_Type 1,Online,0,0,0,0
INN16066,Room_Type 1,Offline,0,0,0,1
INN16067,Room_Type 1,Offline,0,0,0,0
INN16068,Room_Type 1,Online,0,0,0,2
INN16069,Room_Type 1,Offline,0,0,0,0
INN16070,Room_Type 1,Offline,0,0,0,0
INN16071,Room_Type 1,Online,0,0,0,1
INN16072,Room_Type 4,Online,0,0,0,1
INN16073,Room_Type 1,Online,0,0,0,0
INN16074,Room_Type 1,Online,0,0,0,0
INN16075,Room_Type 1,Offline,0,0,0,0
INN16076,Room_Type 4,Online,0,0,0,1
INN16077,Room_Type 6,Online,0,0,0,0
INN16078,Room_Type 1,Online,0,0,0,2
INN16079,Room_Type 1,Online,0,0,0,0
INN16080,Room_Type 1,Offline,0,0,0,0
INN16081,Room_Type 1,Online,0,0,0,1
INN16082,Room_Type 4,Online,0,0,0,1
INN16083,Room_Type 1,Online,0,0,0,0
INN16084,Room_Type 2,Online,0,0,0,0
INN16085,Room_Type 1,Online,0,0,0,2
INN16086,Room_Type 4,Online,0,0,0,0
INN16087,Room_Type 1,Online,0,0,0,1
INN16088,Room_Type 1,Online,0,0,0,0
INN16089,Room_Type 1,Offline,0,0,0,1
INN16090,Room_Type 1,Online,0,0,0,1
INN16091,Room_Type 3,Offline,0,0,0,0
INN16092,Room_Type 1,Online,0,0,0,2
INN16093,Room_Type 1,Offline,0,0,0,0
INN16094,Room_Type 1,Online,0,0,0,1
INN16095,Room_Type 1,Offline,0,0,0,0
INN16096,Room_Type 4,Online,0,0,0,1
INN16097,Room_Type 4,Online,0,0,0,1
INN16098,Room_Type 1,Corporate,1,3,38,2
INN16099,Room_Type 4,Online,0,0,0,1
INN16100,Room_Type 1,Online,0,0,0,2
INN16101,Room_Type 4,Offline,0,0,0,1
INN16102,Room_Type 1,Online,0,0,0,0
INN16103,Room_Type 4,Offline,0,0,0,0
INN16104,Room_Type 4,Online,0,0,0,2
INN16105,Room_Type 1,Online,0,0,0,0
INN16106,Room_Type 1,Online,0,0,0,0
INN16107,Room_Type 1,Online,0,0,0,1
INN16108,Room_Type 4,Online,0,0,0,0
INN16109,Room_Type 1,Offline,0,0,0,0
INN16110,Room_Type 1,Online,0,0,0,2
INN16111,Room_Type 1,Online,0,0,0,1
INN16112,Room_Type 1,Offline,0,0,0,1
INN16113,Room_Type 1,Online,0,0,0,0
INN16114,Room_Type 1,Online,0,0,0,1
INN16115,Room_Type 4,Online,0,0,0,0
INN16116,Room_Type 1,Offline,0,0,0,0
INN16117,Room_Type 1,Online,0,0,0,1
INN16118,Room_Type 1,Offline,0,0,0,0
INN16119,Room_Type 1,Online,0,0,0,1
INN16120,Room_Type 4,Online,0,0,0,1
INN16121,Room_Type 1,Offline,0,0,0,0
INN16122,Room_Type 1,Online,0,0,0,1
INN16123,Room_Type 1,Online,0,0,0,0
INN16124,Room_Type 1,Online,0,0,0,0
