,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,total_nights
15527,INN15528,1,0,0,1,0,Room_Type 1,5,2017,9,22,Corporate,0,0,0,65.0,0,Not_Canceled,1
15528,INN15529,2,0,0,1,0,Room_Type 1,88,2018,3,1,Online,0,0,0,70.0,0,Canceled,1
15529,INN15530,2,0,1,1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2
15530,INN15531,1,0,2,1,0,Room_Type 1,4,2018,10,16,Online,0,0,0,143.33,2,Not_Canceled,3
15531,INN15532,3,0,0,2,0,Room_Type 4,55,2018,6,2,Online,0,0,0,159.3,0,Canceled,2
15532,INN15533,1,2,2,8,0,Room_Type 6,3,2018,4,7,Online,0,0,0,199.4,0,Canceled,10
15533,INN15534,2,0,0,1,0,Room_Type 1,100,2018,10,26,Online,0,0,0,90.9,0,Canceled,1
15534,INN15535,2,0,1,1,0,Room_Type 1,91,2018,6,18,Online,0,0,0,116.1,0,Canceled,2
15535,INN15536,1,0,0,1,0,Room_Type 1,119,2018,6,7,Offline,0,0,0,110.0,0,Not_Canceled,1
15536,INN15537,2,0,0,3,0,Room_Type 4,99,2018,5,26,Online,0,0,0,140.4,0,Not_Canceled,3
15537,INN15538,2,0,1,1,0,Room_Type 2,216,2018,7,18,Online,0,0,0,86.63,1,Canceled,2
15538,INN15539,2,0,0,1,0,Room_Type 1,9,2018,8,19,Online,0,0,0,140.0,2,Not_Canceled,1
15539,INN15540,2,0,2,2,0,Room_Type 1,1,2017,10,4,Online,0,0,0,145.5,1,Not_Canceled,4
15540,INN15541,2,0,2,4,0,Room_Type 4,83,2018,3,12,Online,0,0,0,82.45,0,Not_Canceled,6
15541,INN15542,2,0,0,2,1,Room_Type 1,72,2018,6,22,Online,0,0,0,120.6,1,Not_Canceled,2
15542,INN15543,2,0,2,1,0,Room_Type 1,29,2018,1,24,Online,0,0,0,81.2,0,Canceled,3
15543,INN15544,2,0,2,3,0,Room_Type 2,304,2018,8,20,Online,0,0,0,65.6,1,Not_Canceled,5
15544,INN15545,2,0,2,1,0,Room_Type 1,46,2018,5,7,Online,0,0,0,126.9,2,Not_Canceled,3
15545,INN15546,2,0,0,4,0,Room_Type 1,19,2017,12,22,Offline,0,0,0,58.0,1,Not_Canceled,4
15546,INN15547,1,0,0,2,1,Room_Type 1,4,2018,4,12,Aviation,0,0,0,104.0,0,Not_Canceled,2
15547,INN15548,2,1,0,4,0,Room_Type 1,133,2018,7,6,Online,0,0,0,123.25,1,Canceled,4
15548,INN15549,2,0,0,1,0,Room_Type 1,1,2018,8,20,Online,0,0,0,138.0,1,Not_Canceled,1
15549,INN15550,2,0,0,2,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Not_Canceled,2
15550,INN15551,2,0,0,4,0,Room_Type 1,14,2018,6,8,Offline,0,0,0,110.8,1,Not_Canceled,4
15551,INN15552,1,0,0,1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,120.0,0,Not_Canceled,1
15552,INN15553,1,0,0,1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,1
15553,INN15554,2,0,1,0,1,Room_Type 1,0,2017,12,21,Online,0,0,0,75.0,0,Not_Canceled,1
15554,INN15555,2,0,1,1,1,Room_Type 1,92,2017,8,17,Online,0,0,0,85.5,0,Not_Canceled,2
15555,INN15556,2,0,0,3,0,Room_Type 1,2,2018,11,23,Corporate,0,0,0,77.0,0,Canceled,3
15556,INN15557,1,0,1,0,0,Room_Type 1,111,2018,10,10,Offline,0,0,0,120.0,0,Canceled,1
15557,INN15558,1,0,0,1,0,Room_Type 1,0,2017,10,14,Online,0,0,0,129.0,0,Not_Canceled,1
15558,INN15559,2,0,1,5,0,Room_Type 1,126,2018,4,19,Online,0,0,0,88.68,1,Not_Canceled,6
15559,INN15560,1,0,2,4,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled,6
15560,INN15561,2,0,1,1,0,Room_Type 1,5,2018,3,14,Online,0,0,0,118.0,1,Not_Canceled,2
15561,INN15562,1,0,1,1,0,Room_Type 1,0,2018,2,22,Corporate,1,2,21,65.0,1,Not_Canceled,2
15562,INN15563,1,0,1,0,0,Room_Type 4,20,2018,11,6,Online,0,0,0,100.1,1,Not_Canceled,1
15563,INN15564,1,0,0,2,0,Room_Type 1,88,2018,10,7,Corporate,0,0,0,71.0,0,Not_Canceled,2
15564,INN15565,2,0,0,4,0,Room_Type 4,35,2018,3,16,Online,0,0,0,95.4,0,Not_Canceled,4
15565,INN15566,2,0,2,2,0,Room_Type 4,117,2018,4,17,Online,0,0,0,89.25,2,Not_Canceled,4
15566,INN15567,1,0,0,1,1,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,1
15567,INN15568,2,0,0,2,0,Room_Type 4,35,2018,10,7,Online,0,0,0,157.5,1,Not_Canceled,2
15568,INN15569,2,0,2,0,0,Room_Type 1,11,2018,2,14,Online,0,0,0,81.0,1,Not_Canceled,2
15569,INN15570,2,0,1,1,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled,2
15570,INN15571,2,0,1,2,0,Room_Type 1,3,2017,11,13,Offline,0,0,0,64.0,0,Not_Canceled,3
15571,INN15572,2,0,1,1,0,Room_Type 1,89,2018,12,10,Online,0,0,0,104.0,2,Not_Canceled,2
15572,INN15573,1,0,1,1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,65.0,0,Not_Canceled,2
15573,INN15574,2,0,0,3,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,Canceled,3
15574,INN15575,1,0,0,2,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2
15575,INN15576,2,0,0,3,0,Room_Type 1,18,2017,9,2,Online,0,0,0,12.0,2,Not_Canceled,3
15576,INN15577,2,1,2,6,0,Room_Type 4,127,2018,7,26,Online,0,0,0,101.13,1,Not_Canceled,8
15577,INN15578,2,0,1,4,0,Room_Type 4,60,2018,7,11,Online,0,0,0,120.6,0,Canceled,5
15578,INN15579,2,0,1,3,0,Room_Type 1,104,2018,12,8,Online,0,0,0,88.4,1,Not_Canceled,4
15579,INN15580,2,0,1,2,0,Room_Type 1,24,2018,2,22,Offline,0,0,0,72.8,0,Canceled,3
15580,INN15581,1,0,2,5,0,Room_Type 1,122,2018,8,1,Offline,0,0,0,68.0,0,Not_Canceled,7
15581,INN15582,2,0,2,4,0,Room_Type 1,172,2018,8,12,Online,0,0,0,99.45,1,Not_Canceled,6
15582,INN15583,2,0,2,1,0,Room_Type 1,55,2018,1,31,Offline,0,0,0,60.0,1,Not_Canceled,3
15583,INN15584,3,0,2,1,0,Room_Type 1,62,2018,5,1,Online,0,0,0,159.3,0,Canceled,3
15584,INN15585,2,0,0,2,0,Room_Type 1,74,2018,11,4,Online,0,0,0,93.6,0,Canceled,2
15585,INN15586,2,0,0,1,0,Room_Type 1,5,2018,9,6,Online,0,0,0,134.1,0,Canceled,1
15586,INN15587,2,0,1,0,0,Room_Type 1,81,2017,11,29,Online,0,0,0,85.0,1,Canceled,1
15587,INN15588,2,0,0,1,0,Room_Type 1,8,2018,12,28,Online,1,0,1,0.0,2,Not_Canceled,1
15588,INN15589,2,0,1,1,0,Room_Type 1,17,2018,1,30,Online,0,0,0,60.0,1,Not_Canceled,2
15589,INN15590,2,0,0,1,0,Room_Type 1,0,2017,11,12,Corporate,0,0,0,84.0,0,Not_Canceled,1
15590,INN15591,1,0,2,1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled,3
15591,INN15592,2,0,0,2,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled,2
15592,INN15593,1,0,2,2,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled,4
15593,INN15594,2,1,1,3,0,Room_Type 6,72,2018,10,24,Online,0,0,0,116.27,1,Not_Canceled,4
15594,INN15595,1,0,0,2,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled,2
15595,INN15596,2,0,0,2,0,Room_Type 1,128,2018,9,16,Online,0,0,0,100.29,3,Not_Canceled,2
15596,INN15597,2,0,2,3,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled,5
15597,INN15598,2,0,1,1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2
15598,INN15599,2,2,0,2,0,Room_Type 7,111,2018,8,26,Online,0,0,0,262.7,0,Canceled,2
15599,INN15600,1,0,0,2,0,Room_Type 4,16,2018,3,8,Corporate,0,0,0,76.0,0,Not_Canceled,2
15600,INN15601,2,0,1,4,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled,5
15601,INN15602,2,0,1,2,0,Room_Type 1,42,2018,11,7,Online,0,0,0,174.25,2,Not_Canceled,3
15602,INN15603,1,0,0,1,0,Room_Type 4,13,2018,3,1,Online,0,0,0,93.8,1,Not_Canceled,1
15603,INN15604,3,0,2,5,0,Room_Type 4,96,2018,7,9,Online,0,0,0,141.56,2,Not_Canceled,7
15604,INN15605,2,0,1,2,0,Room_Type 1,163,2018,5,20,Online,0,0,0,119.7,1,Canceled,3
15605,INN15606,2,0,2,0,0,Room_Type 1,87,2018,6,26,Online,0,0,0,85.5,0,Canceled,2
15606,INN15607,3,0,2,2,0,Room_Type 1,145,2018,7,30,Online,0,0,0,134.3,2,Not_Canceled,4
15607,INN15608,3,0,2,2,0,Room_Type 4,94,2018,12,23,Online,0,0,0,119.0,1,Not_Canceled,4
15608,INN15609,2,0,0,1,1,Room_Type 1,0,2017,12,22,Online,0,0,0,96.0,1,Not_Canceled,1
15609,INN15610,2,0,1,1,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled,2
15610,INN15611,2,0,0,2,0,Room_Type 1,0,2017,10,1,Online,0,0,0,135.5,2,Not_Canceled,2
15611,INN15612,2,0,0,4,0,Room_Type 1,55,2018,3,9,Online,0,0,0,56.94,0,Not_Canceled,4
15612,INN15613,2,0,0,1,0,Room_Type 1,30,2018,7,27,Online,0,0,0,125.1,1,Not_Canceled,1
15613,INN15614,2,0,2,1,0,Room_Type 4,91,2018,8,6,Online,0,0,0,133.2,0,Not_Canceled,3
15614,INN15615,2,0,2,2,0,Room_Type 1,61,2018,3,19,Offline,0,0,0,63.58,0,Not_Canceled,4
15615,INN15616,2,0,1,2,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled,3
15616,INN15617,2,0,1,2,0,Room_Type 1,8,2018,7,15,Online,0,0,0,154.33,0,Not_Canceled,3
15617,INN15618,2,0,0,1,0,Room_Type 4,4,2018,5,5,Online,0,0,0,165.0,1,Not_Canceled,1
15618,INN15619,2,0,0,1,0,Room_Type 1,19,2018,1,21,Online,0,0,0,77.0,1,Not_Canceled,1
15619,INN15620,2,0,0,2,0,Room_Type 4,64,2018,9,16,Online,0,0,0,149.4,1,Not_Canceled,2
15620,INN15621,2,0,0,2,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2
15621,INN15622,2,0,2,5,0,Room_Type 1,192,2018,8,18,Online,0,0,0,99.45,1,Canceled,7
15622,INN15623,2,0,0,2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,2
15623,INN15624,1,1,0,2,0,Room_Type 1,84,2018,10,25,Online,0,0,0,80.1,0,Not_Canceled,2
15624,INN15625,2,2,2,1,0,Room_Type 6,28,2018,10,16,Online,0,0,0,219.0,0,Canceled,3
15625,INN15626,2,0,2,5,0,Room_Type 1,13,2018,11,12,Online,0,0,0,59.33,1,Not_Canceled,7
15626,INN15627,1,0,0,1,0,Room_Type 1,22,2017,12,18,Corporate,0,0,0,65.0,0,Not_Canceled,1
15627,INN15628,2,0,0,3,0,Room_Type 1,122,2018,5,17,Online,0,0,0,94.5,0,Not_Canceled,3
15628,INN15629,2,0,2,3,0,Room_Type 1,25,2017,11,22,Offline,0,0,0,65.0,0,Not_Canceled,5
15629,INN15630,2,0,2,2,0,Room_Type 1,6,2018,4,1,Offline,0,0,0,95.0,0,Not_Canceled,4
15630,INN15631,2,0,0,3,0,Room_Type 4,118,2018,8,2,Online,0,0,0,118.8,1,Not_Canceled,3
15631,INN15632,2,0,2,2,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled,4
15632,INN15633,2,0,0,1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0,Not_Canceled,1
15633,INN15634,2,0,1,3,0,Room_Type 1,63,2018,11,17,Online,0,0,0,88.4,2,Not_Canceled,4
15634,INN15635,1,0,0,3,0,Room_Type 4,73,2018,6,16,Online,0,0,0,149.4,1,Not_Canceled,3
15635,INN15636,2,0,1,1,1,Room_Type 1,6,2018,10,3,Online,0,0,0,164.5,3,Not_Canceled,2
15636,INN15637,2,0,2,1,0,Room_Type 1,32,2018,5,8,Online,0,0,0,126.9,1,Not_Canceled,3
15637,INN15638,1,0,2,1,0,Room_Type 1,2,2017,8,15,Offline,0,0,0,72.5,0,Not_Canceled,3
15638,INN15639,2,0,2,5,0,Room_Type 1,21,2018,12,20,Online,0,0,0,88.4,1,Not_Canceled,7
15639,INN15640,3,0,1,3,0,Room_Type 4,64,2018,3,28,Online,0,0,0,115.6,2,Not_Canceled,4
15640,INN15641,2,0,2,1,0,Room_Type 1,0,2018,10,1,Online,0,0,0,98.1,0,Not_Canceled,3
15641,INN15642,2,0,2,2,0,Room_Type 1,41,2018,10,16,Offline,0,0,0,85.5,0,Not_Canceled,4
15642,INN15643,2,0,0,1,0,Room_Type 1,8,2018,5,25,Online,0,0,0,119.0,0,Not_Canceled,1
15643,INN15644,2,0,2,1,0,Room_Type 2,150,2018,4,9,Online,0,0,0,0.0,1,Not_Canceled,3
15644,INN15645,3,0,0,3,0,Room_Type 4,12,2018,3,2,Online,0,0,0,133.33,0,Not_Canceled,3
15645,INN15646,2,1,1,4,0,Room_Type 1,93,2018,8,3,Online,0,0,0,134.1,0,Canceled,5
15646,INN15647,2,0,1,3,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled,4
15647,INN15648,2,0,0,3,0,Room_Type 4,48,2018,3,31,Online,0,0,0,104.4,0,Not_Canceled,3
15648,INN15649,2,0,2,4,0,Room_Type 1,209,2018,7,2,Online,0,0,0,66.53,1,Not_Canceled,6
15649,INN15650,2,0,1,4,0,Room_Type 1,133,2018,6,13,Offline,0,0,0,106.0,0,Not_Canceled,5
15650,INN15651,2,0,2,3,0,Room_Type 1,256,2018,10,16,Online,0,0,0,100.75,0,Canceled,5
15651,INN15652,2,1,1,3,0,Room_Type 4,83,2018,12,26,Online,0,0,0,90.32,2,Not_Canceled,4
15652,INN15653,2,0,2,1,0,Room_Type 1,145,2018,1,3,Offline,0,0,0,65.0,0,Not_Canceled,3
15653,INN15654,2,0,0,4,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,Not_Canceled,4
15654,INN15655,2,0,2,3,0,Room_Type 1,12,2018,2,14,Online,0,0,0,129.0,2,Not_Canceled,5
15655,INN15656,3,0,0,2,0,Room_Type 1,67,2018,11,25,Offline,0,0,0,105.0,0,Not_Canceled,2
15656,INN15657,2,0,0,5,0,Room_Type 1,222,2018,12,27,Online,0,0,0,70.55,2,Not_Canceled,5
15657,INN15658,1,0,0,3,0,Room_Type 1,7,2018,1,19,Online,0,0,0,77.5,1,Not_Canceled,3
15658,INN15659,2,0,0,4,0,Room_Type 1,171,2018,7,20,Online,0,0,0,95.2,1,Not_Canceled,4
15659,INN15660,2,0,0,2,0,Room_Type 1,42,2018,3,11,Online,0,0,0,81.9,0,Not_Canceled,2
15660,INN15661,2,0,2,0,0,Room_Type 1,18,2017,12,6,Online,0,0,0,107.0,0,Not_Canceled,2
15661,INN15662,1,0,0,1,0,Room_Type 1,25,2018,11,29,Online,0,0,0,75.2,0,Not_Canceled,1
15662,INN15663,2,0,0,1,0,Room_Type 1,0,2018,10,13,Online,0,0,0,120.0,0,Not_Canceled,1
15663,INN15664,2,1,2,2,0,Room_Type 1,100,2018,7,3,Online,0,0,0,130.5,0,Not_Canceled,4
15664,INN15665,2,0,0,3,0,Room_Type 1,186,2018,11,24,Online,0,0,0,64.56,0,Canceled,3
15665,INN15666,2,0,0,3,0,Room_Type 1,80,2018,11,24,Offline,0,0,0,68.0,1,Not_Canceled,3
15666,INN15667,2,0,2,4,0,Room_Type 1,75,2018,12,21,Online,0,0,0,88.4,1,Not_Canceled,6
15667,INN15668,2,0,1,2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled,3
15668,INN15669,2,0,0,2,0,Room_Type 1,89,2018,9,2,Online,0,0,0,135.9,0,Canceled,2
15669,INN15670,2,0,1,2,0,Room_Type 1,0,2018,2,12,Online,0,0,0,79.0,1,Not_Canceled,3
15670,INN15671,1,0,0,1,0,Room_Type 1,1,2018,1,14,Online,0,0,0,66.7,0,Not_Canceled,1
15671,INN15672,2,0,0,2,0,Room_Type 1,26,2018,12,16,Online,0,0,0,104.0,0,Canceled,2
15672,INN15673,1,0,2,1,0,Room_Type 1,17,2018,1,16,Offline,0,0,0,38.0,0,Not_Canceled,3
15673,INN15674,2,0,1,5,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled,6
15674,INN15675,3,0,1,2,0,Room_Type 4,32,2018,7,15,Online,0,0,0,168.3,0,Canceled,3
15675,INN15676,2,0,0,1,1,Room_Type 1,0,2017,8,6,Online,0,0,0,90.0,1,Not_Canceled,1
15676,INN15677,1,0,2,1,0,Room_Type 1,39,2018,1,9,Offline,0,0,0,73.6,0,Not_Canceled,3
15677,INN15678,2,0,0,1,0,Room_Type 1,18,2018,11,19,Online,0,0,0,80.85,1,Not_Canceled,1
15678,INN15679,2,0,1,0,0,Room_Type 4,70,2018,7,31,Online,0,0,0,127.8,0,Canceled,1
15679,INN15680,1,0,0,2,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,2
15680,INN15681,2,0,0,1,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled,1
15681,INN15682,2,0,0,2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled,2
15682,INN15683,2,0,0,2,0,Room_Type 4,41,2018,3,25,Online,0,0,0,140.4,0,Canceled,2
15683,INN15684,2,0,1,2,0,Room_Type 1,14,2017,9,7,Online,0,0,0,111.33,1,Not_Canceled,3
15684,INN15685,2,0,0,4,0,Room_Type 1,33,2018,1,12,Online,0,0,0,55.59,0,Not_Canceled,4
15685,INN15686,1,0,1,0,1,Room_Type 1,3,2018,9,19,Corporate,1,0,1,67.0,0,Not_Canceled,1
15686,INN15687,2,0,0,1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0,Not_Canceled,1
15687,INN15688,3,0,0,3,0,Room_Type 4,232,2018,11,24,Online,0,0,0,110.7,0,Canceled,3
15688,INN15689,2,0,4,7,0,Room_Type 4,51,2018,3,13,Online,0,0,0,71.22,0,Not_Canceled,11
15689,INN15690,2,0,2,2,0,Room_Type 1,76,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,4
15690,INN15691,1,0,0,2,0,Room_Type 1,0,2018,6,21,Aviation,0,0,0,95.0,0,Not_Canceled,2
15691,INN15692,2,0,0,3,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,75.0,0,Not_Canceled,3
15692,INN15693,1,0,0,2,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,2
15693,INN15694,2,0,2,2,0,Room_Type 1,97,2018,11,27,Online,0,0,0,74.8,1,Canceled,4
15694,INN15695,1,0,1,1,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,90.0,0,Not_Canceled,2
15695,INN15696,2,1,2,1,0,Room_Type 1,52,2018,3,19,Offline,0,0,0,107.0,1,Not_Canceled,3
15696,INN15697,1,0,0,2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled,2
15697,INN15698,2,0,0,2,0,Room_Type 1,1,2018,6,17,Online,0,0,0,77.71,0,Not_Canceled,2
15698,INN15699,2,0,0,2,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,130.0,1,Not_Canceled,2
15699,INN15700,1,0,2,0,0,Room_Type 1,13,2018,6,12,Online,0,0,0,115.0,0,Canceled,2
15700,INN15701,1,0,1,0,0,Room_Type 1,7,2017,10,12,Corporate,0,0,0,65.0,0,Not_Canceled,1
15701,INN15702,2,0,0,3,0,Room_Type 1,0,2018,5,26,Online,0,0,0,149.0,0,Not_Canceled,3
15702,INN15703,1,0,0,3,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,3
15703,INN15704,2,0,1,4,0,Room_Type 1,19,2017,8,31,Online,0,0,0,102.0,0,Not_Canceled,5
15704,INN15705,2,0,0,3,0,Room_Type 1,10,2018,2,25,Online,0,0,0,93.0,0,Canceled,3
15705,INN15706,2,0,1,2,0,Room_Type 1,309,2018,5,13,Offline,0,0,0,101.0,0,Canceled,3
15706,INN15707,2,0,2,4,0,Room_Type 1,125,2017,7,15,Online,0,0,0,76.5,0,Canceled,6
15707,INN15708,1,0,0,3,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,3
15708,INN15709,1,0,0,3,0,Room_Type 1,1,2018,12,13,Online,0,0,0,78.0,1,Not_Canceled,3
15709,INN15710,2,0,2,3,0,Room_Type 1,8,2017,10,4,Online,0,0,0,133.6,3,Not_Canceled,5
15710,INN15711,2,0,0,1,0,Room_Type 1,2,2018,3,30,Online,0,0,0,89.0,0,Not_Canceled,1
15711,INN15712,2,0,0,4,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,4
15712,INN15713,2,0,2,4,0,Room_Type 4,4,2018,2,28,Offline,0,0,0,80.2,0,Not_Canceled,6
15713,INN15714,2,0,2,1,0,Room_Type 1,17,2018,2,21,Offline,0,0,0,87.0,0,Not_Canceled,3
15714,INN15715,2,0,0,1,0,Room_Type 1,10,2018,7,16,Online,0,0,0,139.0,1,Canceled,1
15715,INN15716,2,0,1,3,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,85.0,1,Not_Canceled,4
15716,INN15717,3,0,1,4,0,Room_Type 4,117,2018,8,22,Online,0,0,0,159.3,0,Canceled,5
15717,INN15718,2,0,0,3,0,Room_Type 1,2,2018,6,7,Online,0,0,0,121.0,1,Not_Canceled,3
15718,INN15719,2,0,2,1,0,Room_Type 1,12,2018,9,18,Online,0,0,0,171.33,1,Not_Canceled,3
15719,INN15720,2,2,0,4,0,Room_Type 6,77,2018,5,31,Online,0,0,0,198.9,1,Not_Canceled,4
15720,INN15721,2,0,2,5,0,Room_Type 1,88,2017,10,31,Online,0,0,0,54.63,0,Not_Canceled,7
15721,INN15722,2,0,2,1,0,Room_Type 1,238,2018,12,31,Online,0,0,0,86.7,0,Canceled,3
15722,INN15723,1,0,0,1,1,Room_Type 1,4,2017,11,17,Online,0,0,0,100.0,2,Not_Canceled,1
15723,INN15724,2,0,1,3,0,Room_Type 1,212,2018,9,26,Online,0,0,0,129.65,1,Canceled,4
15724,INN15725,3,0,0,4,0,Room_Type 4,95,2018,12,7,Online,0,0,0,119.0,2,Not_Canceled,4
15725,INN15726,2,0,1,1,0,Room_Type 1,48,2018,8,22,Online,0,0,0,144.9,0,Not_Canceled,2
15726,INN15727,2,0,0,3,0,Room_Type 1,240,2018,8,18,Online,0,0,0,85.5,1,Canceled,3
15727,INN15728,2,0,0,2,0,Room_Type 1,107,2018,11,24,Online,0,0,0,90.0,0,Not_Canceled,2
15728,INN15729,2,0,0,4,0,Room_Type 1,61,2018,11,16,Online,0,0,0,74.8,0,Canceled,4
15729,INN15730,1,0,2,0,0,Room_Type 1,47,2018,10,2,Online,0,0,0,127.0,1,Canceled,2
15730,INN15731,2,0,0,1,0,Room_Type 1,1,2018,5,13,Online,0,0,0,129.0,0,Not_Canceled,1
15731,INN15732,3,0,1,1,0,Room_Type 4,87,2018,8,8,Online,0,0,0,135.27,1,Not_Canceled,2
15732,INN15733,2,0,0,2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2
15733,INN15734,2,0,0,2,0,Room_Type 1,6,2018,5,24,Corporate,0,0,0,110.0,1,Not_Canceled,2
15734,INN15735,2,0,0,3,0,Room_Type 1,27,2018,12,7,Online,0,0,0,113.0,2,Not_Canceled,3
15735,INN15736,2,0,0,3,0,Room_Type 1,184,2018,11,24,Online,0,0,0,69.9,0,Canceled,3
15736,INN15737,2,0,2,2,0,Room_Type 1,193,2018,8,26,Online,0,0,0,95.2,0,Canceled,4
15737,INN15738,2,0,0,2,0,Room_Type 1,31,2018,2,5,Online,0,0,0,67.5,0,Canceled,2
15738,INN15739,2,0,0,4,0,Room_Type 1,253,2018,5,4,Offline,0,0,0,90.0,0,Canceled,4
15739,INN15740,2,0,2,3,0,Room_Type 1,171,2018,8,4,Online,0,0,0,92.82,0,Canceled,5
15740,INN15741,2,0,0,1,0,Room_Type 1,0,2018,8,18,Online,0,0,0,158.0,1,Canceled,1
15741,INN15742,1,0,0,2,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2
15742,INN15743,2,0,1,3,0,Room_Type 4,13,2017,12,28,Offline,0,0,0,52.5,0,Not_Canceled,4
15743,INN15744,2,0,0,1,0,Room_Type 1,122,2018,5,11,Online,0,0,0,105.3,0,Canceled,1
15744,INN15745,1,0,0,1,0,Room_Type 1,3,2018,2,25,Corporate,0,0,0,80.0,0,Canceled,1
15745,INN15746,2,0,2,2,0,Room_Type 1,230,2018,9,18,Online,0,0,0,119.85,1,Canceled,4
15746,INN15747,2,0,2,3,0,Room_Type 1,294,2018,12,29,Online,0,0,0,82.11,1,Not_Canceled,5
15747,INN15748,2,0,0,3,0,Room_Type 1,95,2018,3,23,Online,0,0,0,81.5,0,Not_Canceled,3
15748,INN15749,2,0,0,2,0,Room_Type 1,12,2018,12,30,Online,0,0,0,147.0,1,Not_Canceled,2
15749,INN15750,2,0,0,1,0,Room_Type 4,0,2018,10,13,Online,0,0,0,155.0,1,Not_Canceled,1
15750,INN15751,3,0,0,3,0,Room_Type 1,79,2018,12,7,Offline,0,0,0,105.0,0,Not_Canceled,3
15751,INN15752,2,0,0,1,0,Room_Type 1,0,2017,10,6,Online,0,0,0,114.0,2,Not_Canceled,1
15752,INN15753,1,0,0,1,0,Room_Type 1,0,2018,1,6,Corporate,1,0,2,66.0,0,Not_Canceled,1
15753,INN15754,2,0,2,5,0,Room_Type 1,77,2017,7,7,Online,0,0,0,76.5,0,Canceled,7
15754,INN15755,1,0,1,3,0,Room_Type 1,51,2018,11,3,Online,0,0,0,90.0,0,Canceled,4
15755,INN15756,3,0,0,2,0,Room_Type 4,69,2018,4,21,Online,0,0,0,137.7,2,Not_Canceled,2
15756,INN15757,2,0,2,1,0,Room_Type 1,2,2017,8,1,Offline,0,0,0,94.5,0,Canceled,3
15757,INN15758,2,0,2,1,0,Room_Type 1,124,2018,8,7,Online,0,0,0,114.3,0,Canceled,3
15758,INN15759,2,0,0,2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled,2
